Image_ID,Image_Name,confidence,ymin,xmin,ymax,xmax,class,similarity
image_0474,image_0474-1.png,0.9095683693885804,0.6361111111111111,0.2234375,0.7347222222222223,0.30703125,1,0.804
image_0474,image_0474-2.png,0.8920561671257019,0.6166666666666667,0.6484375,0.7569444444444444,0.74453125,1,0.814
image_0475,image_0475-0.png,0.8863695859909058,0.6319444444444444,0.69765625,0.7611111111111111,0.7890625,0,0.7817
image_0476,image_0476-0.png,0.9192339181900024,0.6555555555555556,0.33046875,0.8069444444444445,0.45390625,1,0.801
image_0476,image_0476-1.png,0.8974224328994751,0.6777777777777778,0.675,0.8333333333333334,0.79453125,0,0.7983
image_0476,image_0476-2.png,0.8874971270561218,0.6444444444444445,0.13515625,0.7930555555555555,0.21328125,1,0.8013
image_0477,image_0477-0.png,0.9176300764083862,0.6222222222222222,0.19375,0.7805555555555556,0.31796875,1,0.82
image_0477,image_0477-1.png,0.9129511713981628,0.6416666666666667,0.409375,0.8055555555555556,0.50078125,1,0.8223
image_0477,image_0477-2.png,0.9045923948287964,0.675,0.61640625,0.8041666666666667,0.709375,0,0.773
image_0478,image_0478-0.png,0.9181469082832336,0.6513888888888889,0.6484375,0.85,0.80078125,1,0.804
image_0478,image_0478-1.png,0.9102392196655272,0.6625,0.1265625,0.8263888888888888,0.21015625,1,0.8154
image_0478,image_0478-2.png,0.8193279504776001,0.6666666666666666,0.31484375,0.8527777777777777,0.4703125,0,0.7686
image_0479,image_0479-0.png,0.9008755683898926,0.6736111111111112,0.55859375,0.8013888888888889,0.6546875,0,0.7715
image_0480,image_0480-0.png,0.8868041634559631,0.6375,0.33828125,0.7291666666666666,0.396875,0,0.79
image_0480,image_0480-1.png,0.8700087666511536,0.65,0.4546875,0.7458333333333333,0.55078125,0,0.791
image_0480,image_0480-2.png,0.7614680528640747,0.6416666666666667,0.596875,0.7375,0.7140625,1,0.804
image_0481,image_0481-0.png,0.9093353748321532,0.6513888888888889,0.7203125,0.7458333333333333,0.80625,0,0.7886
image_0481,image_0481-1.png,0.9023559093475342,0.6319444444444444,0.58125,0.7402777777777778,0.63984375,1,0.8076
image_0481,image_0481-2.png,0.8778085708618164,0.6388888888888888,0.375,0.7388888888888889,0.4625,0,0.7944
image_0482,image_0482-0.png,0.8720832467079163,0.6236111111111111,0.4578125,0.7375,0.54765625,0,0.7676
image_0482,image_0482-1.png,0.8678677082061768,0.6486111111111111,0.61640625,0.7555555555555555,0.6859375,0,0.79
image_0482,image_0482-2.png,0.652044951915741,0.6291666666666667,0.24609375,0.7236111111111111,0.34140625,1,0.81
image_0483,image_0483-0.png,0.8839590549468994,0.5847222222222223,0.50234375,0.7305555555555555,0.57421875,0,0.759
image_0483,image_0483-1.png,0.880448043346405,0.5166666666666667,0.375,0.7361111111111112,0.44921875,0,0.792
image_0483,image_0483-2.png,0.7235875129699707,0.6319444444444444,0.19375,0.7263888888888889,0.290625,1,0.812
image_0484,image_0484-0.png,0.8905754685401917,0.6055555555555555,0.4984375,0.7611111111111111,0.57109375,1,0.8125
image_0484,image_0484-1.png,0.8639581203460693,0.5902777777777778,0.11328125,0.7305555555555555,0.18046875,0,0.7817
image_0485,image_0485-0.png,0.8754916191101074,0.6486111111111111,0.5875,0.7444444444444445,0.69453125,0,0.7705
image_0486,image_0486-0.png,0.8896890878677368,0.6527777777777778,0.3546875,0.7625,0.4625,0,0.7725
image_0486,image_0486-1.png,0.8876116275787354,0.6472222222222223,0.625,0.7736111111111111,0.725,1,0.8154
image_0486,image_0486-2.png,0.8420989513397217,0.6527777777777778,0.75,0.7888888888888889,0.86953125,0,0.7563
image_0487,image_0487-0.png,0.9172807931900024,0.6208333333333333,0.54609375,0.7847222222222222,0.68828125,0,0.786
image_0487,image_0487-1.png,0.8313825130462646,0.6680555555555555,0.91875,0.7680555555555556,0.99921875,0,0.766
image_0488,image_0488-0.png,0.9008919596672058,0.5861111111111111,0.6703125,0.7472222222222222,0.7578125,0,0.7944
image_0489,image_0489-0.png,0.930985152721405,0.6208333333333333,0.6765625,0.8111111111111111,0.821875,0,0.7773
image_0489,image_0489-1.png,0.869097113609314,0.5861111111111111,0.53125,0.7722222222222223,0.590625,0,0.774
image_0490,image_0490-0.png,0.7959847450256348,0.5958333333333333,0.29765625,0.7166666666666667,0.36171875,0,0.7983
image_0491,image_0491-0.png,0.908995807170868,0.6416666666666667,0.61171875,0.7375,0.66484375,1,0.811
image_0491,image_0491-1.png,0.8952329158782959,0.6333333333333333,0.45546875,0.7416666666666667,0.509375,0,0.779
image_0491,image_0491-2.png,0.8431603908538818,0.5541666666666667,0.25,0.7166666666666667,0.328125,0,0.7783
image_0492,image_0492-0.png,0.5739948153495789,0.6013888888888889,0.39296875,0.7097222222222223,0.45234375,1,0.8115
image_0492,image_0492-1.png,0.5355505347251892,0.5569444444444445,0.3921875,0.7097222222222223,0.45703125,1,0.809
image_0493,image_0493-0.png,0.8738464713096619,0.4652777777777778,0.559375,0.7402777777777778,0.6328125,0,0.7793
image_0493,image_0493-1.png,0.8238421678543091,0.6055555555555555,0.38671875,0.7305555555555555,0.46015625,0,0.7744
image_0494,image_0494-0.png,0.8663861751556396,0.6444444444444445,0.61875,0.7819444444444444,0.7171875,1,0.8047
image_0495,image_0495-0.png,0.8964242339134216,0.6597222222222222,0.49453125,0.7541666666666667,0.57265625,0,0.7812
image_0495,image_0495-1.png,0.8871094584465027,0.6347222222222222,0.3296875,0.7513888888888889,0.43125,0,0.79
image_0495,image_0495-2.png,0.8553488254547119,0.6236111111111111,0.684375,0.7625,0.79296875,0,0.753
image_0496,image_0496-0.png,0.9047477841377258,0.7013888888888888,0.46328125,0.8375,0.6171875,0,0.798
image_0496,image_0496-1.png,0.8802227973937988,0.7277777777777777,0.25,0.8486111111111111,0.3984375,0,0.7764
image_0496,image_0496-2.png,0.8686334490776062,0.7305555555555555,0.6234375,0.8708333333333333,0.7453125,0,0.753
image_0497,image_0497-0.png,0.9122715592384338,0.7361111111111112,0.5671875,0.8930555555555556,0.68984375,0,0.7383
image_0497,image_0497-1.png,0.9050029516220092,0.7194444444444444,0.2140625,0.875,0.3390625,0,0.79
image_0497,image_0497-2.png,0.8767572045326233,0.7541666666666667,0.38203125,0.95,0.5015625,0,0.7827
image_0498,image_0498-0.png,0.9254807829856871,0.6819444444444445,0.3890625,0.9013888888888888,0.51484375,1,0.8047
image_0498,image_0498-1.png,0.907893180847168,0.775,0.19921875,0.9375,0.334375,0,0.7705
image_0498,image_0498-2.png,0.8828083276748657,0.6388888888888888,0.575,0.8652777777777778,0.6796875,1,0.8066
image_0499,image_0499-0.png,0.919492483139038,0.5652777777777778,0.440625,0.9166666666666666,0.60625,1,0.8296
image_0499,image_0499-1.png,0.8856655955314636,0.7430555555555556,0.1,0.8819444444444444,0.2375,0,0.778
image_0499,image_0499-2.png,0.8854835629463196,0.7277777777777777,0.3265625,0.85,0.415625,1,0.808
image_0500,image_0500-0.png,0.9084978103637696,0.7277777777777777,0.2,0.9333333333333332,0.34765625,0,0.795
image_0500,image_0500-1.png,0.7382537722587585,0.7847222222222222,0.42109375,0.9944444444444444,0.50078125,0,0.767
image_0501,image_0501-0.png,0.6367247700691223,0.6333333333333333,0.340625,0.8416666666666667,0.4265625,1,0.8
image_0502,image_0502-0.png,0.8803239464759827,0.5361111111111111,0.54453125,0.8305555555555556,0.69765625,0,0.7812
image_0502,image_0502-1.png,0.751405656337738,0.5944444444444444,0.39375,0.8347222222222223,0.45390625,1,0.803
image_0502,image_0502-2.png,0.684480607509613,0.6875,0.22265625,0.8125,0.28828125,0,0.784
image_0503,image_0503-0.png,0.9134494066238404,0.7,0.36171875,0.8916666666666667,0.4828125,0,0.797
image_0503,image_0503-1.png,0.755273699760437,0.7375,0.0,0.8736111111111111,0.10078125,0,0.7603
image_0503,image_0503-2.png,0.6121397018432617,0.7888888888888889,0.55078125,0.9263888888888888,0.63984375,1,0.8022
image_0503,image_0503-3.png,0.5198242664337158,0.7055555555555556,0.5609375,0.8638888888888889,0.68671875,0,0.798
image_0504,image_0504-0.png,0.9212979078292848,0.5652777777777778,0.24609375,0.7375,0.37265625,0,0.771
image_0504,image_0504-1.png,0.897629976272583,0.5347222222222222,0.6625,0.7680555555555556,0.76171875,1,0.819
image_0504,image_0504-2.png,0.79924076795578,0.6138888888888889,0.4078125,0.7375,0.503125,1,0.817
image_0505,image_0505-0.png,0.9013375639915466,0.5944444444444444,0.68515625,0.7944444444444444,0.78828125,0,0.739
image_0505,image_0505-1.png,0.8963162899017334,0.675,0.2390625,0.7958333333333333,0.340625,1,0.8535
image_0505,image_0505-2.png,0.8902388215065002,0.6736111111111112,0.4078125,0.8083333333333333,0.5390625,0,0.787
image_0506,image_0506-0.png,0.8980126976966858,0.6625,0.5921875,0.8,0.721875,0,0.7896
image_0506,image_0506-1.png,0.8821545839309692,0.6652777777777777,0.7859375,0.7861111111111111,0.89921875,0,0.7983
image_0506,image_0506-2.png,0.7823680639266968,0.6236111111111111,0.090625,0.7666666666666667,0.22421875,1,0.82
image_0507,image_0507-0.png,0.9257715940475464,0.6305555555555555,0.5765625,0.9041666666666668,0.71328125,1,0.8
image_0507,image_0507-1.png,0.9181981682777404,0.6347222222222222,0.06796875,0.8805555555555555,0.1671875,0,0.7896
image_0507,image_0507-2.png,0.8011327385902405,0.7416666666666667,0.8046875,0.9027777777777778,0.93046875,0,0.7744
image_0508,image_0508-0.png,0.8108498454093933,0.6791666666666667,0.7,0.8472222222222222,0.81484375,1,0.8247
image_0508,image_0508-1.png,0.6464859843254089,0.6319444444444444,0.340625,0.8736111111111111,0.4671875,0,0.7734
image_0508,image_0508-2.png,0.5226341485977173,0.6888888888888889,0.340625,0.8708333333333333,0.434375,0,0.7734
image_0509,image_0509-0.png,0.9131740927696228,0.6027777777777777,0.64296875,0.7888888888888889,0.7515625,1,0.8027
image_0510,image_0510-0.png,0.9168755412101746,0.6708333333333333,0.221875,0.7555555555555555,0.30390625,0,0.775
image_0510,image_0510-1.png,0.8972989916801453,0.6194444444444445,0.6359375,0.7625,0.71171875,0,0.779
image_0510,image_0510-2.png,0.7955983281135559,0.6416666666666667,0.359375,0.7569444444444444,0.4625,0,0.7925
image_0511,image_0511-0.png,0.8916894793510437,0.7041666666666667,0.6578125,0.8333333333333334,0.78203125,1,0.8047
image_0511,image_0511-1.png,0.6264985799789429,0.6833333333333333,0.14453125,0.8791666666666667,0.23515625,0,0.79
image_0511,image_0511-2.png,0.5770922899246216,0.6291666666666667,0.1453125,0.8805555555555555,0.26484375,0,0.7964
image_0512,image_0512-0.png,0.8986597657203674,0.6958333333333333,0.6328125,0.825,0.75078125,1,0.8115
image_0512,image_0512-1.png,0.8885986804962158,0.6805555555555556,0.24921875,0.7791666666666667,0.3328125,0,0.778
image_0512,image_0512-2.png,0.8782413005828857,0.6888888888888889,0.82109375,0.7986111111111112,0.915625,0,0.7983
image_0513,image_0513-0.png,0.8815124034881592,0.5944444444444444,0.36875,0.7444444444444445,0.42734375,1,0.802
image_0513,image_0513-1.png,0.8629827499389648,0.6319444444444444,0.58828125,0.7666666666666667,0.70859375,0,0.767
image_0514,image_0514-0.png,0.8849546313285828,0.6555555555555556,0.4109375,0.7402777777777778,0.4828125,0,0.795
image_0515,image_0515-0.png,0.8592610359191895,0.6638888888888889,0.52265625,0.7416666666666667,0.6078125,1,0.8174
image_0516,image_0516-0.png,0.8686342835426331,0.6125,0.67265625,0.7569444444444444,0.72578125,1,0.81
image_0517,image_0517-0.png,0.8370298147201538,0.6791666666666667,0.44921875,0.8527777777777777,0.51875,1,0.812
image_0517,image_0517-1.png,0.7652140855789185,0.7319444444444444,0.85703125,0.8375,0.934375,1,0.8022
image_0518,image_0518-0.png,0.8941032290458679,0.6597222222222222,0.4625,0.7541666666666667,0.5359375,0,0.7686
image_0518,image_0518-1.png,0.8679905533790588,0.6708333333333333,0.39921875,0.7638888888888888,0.45703125,0,0.7915
image_0518,image_0518-2.png,0.8676503300666809,0.7,0.73125,0.8013888888888889,0.80390625,1,0.833
image_0519,image_0519-0.png,0.9108058214187622,0.5888888888888889,0.371875,0.7236111111111111,0.47890625,0,0.786
image_0519,image_0519-1.png,0.8621646761894226,0.6583333333333333,0.7234375,0.7319444444444444,0.8140625,0,0.7705
image_0519,image_0519-2.png,0.8591773509979248,0.6194444444444445,0.5140625,0.7319444444444444,0.628125,0,0.7847
image_0520,image_0520-0.png,0.8910432457923889,0.6416666666666667,0.6140625,0.7263888888888889,0.70625,1,0.815
image_0521,image_0521-0.png,0.9068630337715148,0.6277777777777778,0.61484375,0.7375,0.709375,1,0.833
image_0521,image_0521-1.png,0.8860371112823486,0.6277777777777778,0.3078125,0.7180555555555556,0.409375,0,0.793
image_0521,image_0521-2.png,0.8597698211669922,0.5930555555555556,0.503125,0.7194444444444444,0.5734375,1,0.8135
image_0522,image_0522-0.png,0.8919411301612854,0.6069444444444444,0.2640625,0.7763888888888889,0.3515625,0,0.7837
image_0522,image_0522-1.png,0.8905535340309143,0.6111111111111112,0.175,0.7569444444444444,0.26328125,0,0.748
image_0522,image_0522-2.png,0.8893802762031555,0.6583333333333333,0.3640625,0.7666666666666667,0.45078125,0,0.7866
image_0523,image_0523-0.png,0.9048548340797424,0.6416666666666667,0.28671875,0.7375,0.40234375,0,0.7876
image_0523,image_0523-1.png,0.8535670042037964,0.65,0.1125,0.7388888888888889,0.1984375,0,0.785
image_0524,image_0524-0.png,0.8965461850166321,0.6347222222222222,0.40703125,0.7541666666666667,0.4828125,1,0.807
image_0524,image_0524-1.png,0.8839752078056335,0.6652777777777777,0.55625,0.7861111111111111,0.678125,1,0.8027
image_0524,image_0524-2.png,0.8761619329452515,0.5972222222222222,0.17890625,0.7402777777777778,0.23515625,1,0.8037
image_0525,image_0525-0.png,0.8951717615127563,0.6652777777777777,0.5,0.7777777777777778,0.57578125,0,0.7344
image_0525,image_0525-1.png,0.8715510964393616,0.6638888888888889,0.61484375,0.8,0.66796875,0,0.766
image_0526,image_0526-0.png,0.908865749835968,0.6166666666666667,0.4921875,0.7416666666666667,0.55859375,1,0.7993
image_0526,image_0526-1.png,0.8768612742424011,0.5777777777777777,0.3796875,0.7361111111111112,0.45,0,0.7695
image_0526,image_0526-2.png,0.8142609000205994,0.5972222222222222,0.646875,0.75,0.696875,0,0.792
image_0527,image_0527-0.png,0.8573857545852661,0.6333333333333333,0.48671875,0.7138888888888889,0.5296875,1,0.827
image_0527,image_0527-1.png,0.8085678815841675,0.6166666666666667,0.41484375,0.7208333333333333,0.4671875,0,0.781
image_0528,image_0528-0.png,0.9398015141487122,0.6625,0.09609375,0.8777777777777778,0.25390625,0,0.792
image_0528,image_0528-1.png,0.9204020500183104,0.6430555555555556,0.284375,0.8861111111111111,0.41484375,0,0.7876
image_0528,image_0528-2.png,0.8613138794898987,0.7430555555555556,0.5203125,0.8347222222222223,0.63203125,0,0.757
image_0529,image_0529-0.png,0.9062030911445618,0.7277777777777777,0.209375,0.8958333333333334,0.30546875,0,0.785
image_0529,image_0529-1.png,0.8769822716712952,0.6708333333333333,0.359375,0.8666666666666667,0.42734375,0,0.7793
image_0530,image_0530-0.png,0.8654458522796631,0.7333333333333333,0.203125,0.8597222222222223,0.29375,0,0.757
image_0531,image_0531-0.png,0.824428915977478,0.7902777777777777,0.63671875,0.9263888888888888,0.75390625,0,0.7764
image_0532,image_0532-0.png,0.8817520141601562,0.7472222222222222,0.36875,0.8708333333333333,0.4734375,0,0.794
image_0533,image_0533-0.png,0.8649604916572571,0.7444444444444445,0.3421875,0.8638888888888889,0.4453125,0,0.796
image_0533,image_0533-1.png,0.83025723695755,0.7430555555555556,0.68046875,0.9013888888888888,0.78046875,0,0.7915
image_0534,image_0534-0.png,0.8978425860404968,0.6736111111111112,0.478125,0.8875,0.709375,1,0.843
image_0534,image_0534-1.png,0.8948285579681396,0.7083333333333334,0.184375,0.8583333333333333,0.29375,1,0.806
image_0534,image_0534-2.png,0.8531027436256409,0.7472222222222222,0.35859375,0.8541666666666666,0.45625,0,0.79
image_0535,image_0535-0.png,0.8839727640151978,0.7541666666666667,0.62578125,0.8972222222222223,0.76015625,0,0.792
image_0535,image_0535-1.png,0.8807899951934814,0.6652777777777777,0.43828125,0.8472222222222222,0.5375,0,0.7935
image_0535,image_0535-2.png,0.6878692507743835,0.7305555555555555,0.26171875,0.8222222222222222,0.36875,0,0.786
image_0536,image_0536-0.png,0.9215784668922424,0.6430555555555556,0.07109375,0.9069444444444444,0.2390625,0,0.788
image_0536,image_0536-1.png,0.8877145051956177,0.6805555555555556,0.6796875,0.8888888888888888,0.759375,0,0.777
image_0536,image_0536-2.png,0.8769177794456482,0.4708333333333333,0.40859375,0.9152777777777776,0.58671875,0,0.789
image_0537,image_0537-0.png,0.9187355041503906,0.6625,0.13984375,0.8763888888888889,0.25390625,1,0.8037
image_0537,image_0537-1.png,0.8903273940086365,0.4638888888888889,0.7234375,0.9152777777777776,0.925,1,0.808
image_0538,image_0538-0.png,0.8893828988075256,0.7194444444444444,0.7140625,0.8736111111111111,0.8375,0,0.773
image_0539,image_0539-0.png,0.8849225044250488,0.6333333333333333,0.1421875,0.8083333333333333,0.21796875,0,0.7964
image_0540,image_0540-0.png,0.906917929649353,0.7166666666666667,0.5484375,0.8694444444444445,0.659375,1,0.818
image_0541,image_0541-0.png,0.892895519733429,0.6722222222222223,0.70625,0.8125,0.81328125,1,0.8154
image_0541,image_0541-1.png,0.8797212839126587,0.5263888888888889,0.17734375,0.8513888888888889,0.33984375,1,0.8213
image_0542,image_0542-0.png,0.9159265756607056,0.6208333333333333,0.02421875,0.8833333333333333,0.21328125,1,0.8066
image_0542,image_0542-1.png,0.896228015422821,0.5611111111111111,0.8125,0.8861111111111111,0.953125,0,0.782
image_0542,image_0542-2.png,0.8896074891090393,0.7375,0.35,0.8708333333333333,0.48515625,0,0.798
image_0543,image_0543-0.png,0.8898810744285583,0.6708333333333333,0.75390625,0.7777777777777778,0.846875,1,0.805
image_0543,image_0543-1.png,0.8570997714996338,0.6013888888888889,0.125,0.7527777777777778,0.18671875,1,0.8125
image_0543,image_0543-2.png,0.6447559595108032,0.6486111111111111,0.5015625,0.7736111111111111,0.615625,1,0.8047
image_0544,image_0544-0.png,0.902693808078766,0.6583333333333333,0.4859375,0.7541666666666667,0.5859375,0,0.785
image_0545,image_0545-0.png,0.9167910814285278,0.6430555555555556,0.37421875,0.7972222222222223,0.478125,0,0.78
image_0545,image_0545-1.png,0.8974014520645142,0.6902777777777778,0.5484375,0.8236111111111111,0.66484375,1,0.8125
image_0545,image_0545-2.png,0.8899233341217041,0.6402777777777777,0.69609375,0.8194444444444444,0.84140625,0,0.7734
image_0546,image_0546-0.png,0.9165425300598145,0.5944444444444444,0.8109375,0.8097222222222222,0.92109375,1,0.825
image_0546,image_0546-1.png,0.9107081294059752,0.6458333333333334,0.47109375,0.8069444444444445,0.57109375,0,0.77
image_0547,image_0547-0.png,0.9138640761375428,0.5986111111111111,0.44375,0.7597222222222222,0.57265625,1,0.828
image_0547,image_0547-1.png,0.9084868431091307,0.6472222222222223,0.334375,0.75,0.43359375,1,0.8047
image_0547,image_0547-2.png,0.8734157681465149,0.6722222222222223,0.62734375,0.7680555555555556,0.7546875,0,0.798
